city,country,latitude,longitude,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,temp_avg_yearly,budget_level_encoded,HotelRating_encoded,rating_was_unknown,has_airport,is_short_trip,is_one_week,region_africa,region_asia,region_europe,region_middle_east,region_north_america,region_oceania,region_south_america,name,iata,icao,latitude_airport,longitude_airport,HotelName,Attractions
Taormina,Italy,37.8512218,15.2830191,4,3,4,4,3,5,3,3,4,19.391666666666666,2,3.0,0,0,1,1,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,B&B Teatro Greco 39,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Palazzo Corvaja - 0.2 km / 0.1 mi <br /> Museum of Art and Popular Traditions - 0.2 km / 0.1 mi <br /> Palazzo dei Congressi - 0.2 km / 0.1 mi <br /> Chiesa Santa Caterina - 0.2 km / 0.1 mi <br /> Corso Umberto - 0.2 km / 0.1 mi <br /> Taormina Roman Odeon - 0.2 km / 0.1 mi <br /> Porta Messina - 0.2 km / 0.1 mi <br /> Naumachie - 0.2 km / 0.1 mi <br /> Greek Theatre - 0.3 km / 0.2 mi <br /> Villa Comunale Garden - 0.3 km / 0.2 mi <br /> Taormina Cable Car - 0.3 km / 0.2 mi <br /> San Pancrazio Church - 0.4 km / 0.2 mi <br /> Parco Duca di Cesaro - 0.4 km / 0.2 mi <br /> Piazza IX April - 0.5 km / 0.3 mi <br /> Church of San Giuseppe - 0.5 km / 0.3 mi <br /> </p><p>The nearest airports are:<br />Fontanarossa Airport (CTA) - 67.2 km / 41.8 mi<br /> Strait of Messina Airport (REG) - 80.1 km / 49.8 mi<br /> </p><p>The preferred airport for B&B Teatro Greco 39 is Fontanarossa Airport (CTA). </p>
St. George's,Grenada,12.0535331,-61.751805,3,3,4,5,3,4,4,2,4,27.791666666666668,2,3.0,0,0,1,1,False,False,False,False,True,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Summer Place,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Windward Islands - 0.1 km / 0.1 mi <br /> Grand Anse Bay - 0.3 km / 0.2 mi <br /> Spiceland Mall - 0.3 km / 0.2 mi <br /> Le Marquis Shopping Complex - 0.6 km / 0.4 mi <br /> Quarantine Point Park - 0.8 km / 0.5 mi <br /> Morne Rouge Beach - 1 km / 0.6 mi <br /> Excel Plaza - 1.1 km / 0.7 mi <br /> Grand Anse Shopping Center - 1.1 km / 0.7 mi <br /> Grand Anse Beach - 2.1 km / 1.3 mi <br /> Prickly Bay Beach - 3.4 km / 2.1 mi <br /> Magazine Beach - 3.8 km / 2.4 mi <br /> Portici Beach - 3.9 km / 2.4 mi <br /> Camper & Nicholsons Port Louis Marina - 3.9 km / 2.4 mi <br /> St. George s University - 4.2 km / 2.6 mi <br /> Clarkes Court Boatyard & Marina - 4.3 km / 2.7 mi <br /> </p><p>The nearest major airport is Maurice Bishop Intl. Airport (GND) - 5.6 km / 3.5 mi</p>
Palau,Palau,5.3783537,132.9102573,3,5,5,5,2,3,3,2,4,26.925,3,2.0,0,0,0,1,False,False,False,False,False,True,False,Unknown,Unknown,Unknown,-1.0,-1.0,Ngellil Island Bungalows,Distances are calculated in a straight line from the property&apos;s location to the point of interest or attraction  and may not reflect actual travel distance. &lt;br /&gt;&lt;br /&gt; Distances are displayed to the nearest 0.1 mile and kilometer. &lt;p&gt;Asahi Stadium - 8 km / 4.9 mi &lt;br /&gt;National Stadium - 8.2 km / 5.1 mi &lt;br /&gt;Rock Islands - 17.3 km / 10.7 mi &lt;br /&gt;Capitol Building - 20.8 km / 13 mi &lt;br /&gt;Jellyfish Lake - 26.4 km / 16.4 mi &lt;br /&gt;Carp Island Beach - 39.9 km / 24.8 mi &lt;br /&gt;&lt;/p&gt;&lt;p&gt;The preferred airport for Ngellil Island Bungalows is Koror (ROR-Palau Intl.) - 4.1 km / 2.5 mi. &lt;/p&gt;
Siem Reap,Cambodia,13.3617562,103.8590321,5,3,4,1,3,4,3,3,3,28.075,1,3.0,0,0,1,1,False,True,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Wat Bo House,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Wat Bo - 0.6 km / 0.4 mi <br /> Royal Garden - 1 km / 0.6 mi <br /> Apsara Theatre - 1 km / 0.6 mi <br /> Charles de Gaulle Road - 1 km / 0.6 mi <br /> Wat Preah Prom Rath - 1.1 km / 0.7 mi <br /> Angkor Trade Center - 1.1 km / 0.7 mi <br /> Shrine to Preah Ang Check and Preah Ang Chom - 1.1 km / 0.7 mi <br /> Made in Cambodia Market - 1.1 km / 0.7 mi <br /> Miniature Replicas of Angkors Temples - 1.1 km / 0.7 mi <br /> Siem Reap Royal Residence - 1.2 km / 0.7 mi <br /> Old Market Area - 1.3 km / 0.8 mi <br /> Wat Damnak - 1.3 km / 0.8 mi <br /> Pub Street - 1.3 km / 0.8 mi <br /> Angkor Shopping Center - 1.3 km / 0.8 mi <br /> Phsar Chas Market - 1.3 km / 0.8 mi <br /> </p><p>The preferred airport for Wat Bo House is Siem Reap Intl. Airport (REP) - 9.4 km / 5.9 mi </p>
Rarotonga,Cook Islands,-21.2368312,-159.7774744,3,4,5,5,2,3,4,2,5,24.758333333333336,2,3.0,0,0,1,1,False,False,False,False,False,True,False,Unknown,Unknown,Unknown,-1.0,-1.0,Manuia Beach Resort,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Black Rock - 1.9 km / 1.2 mi <br /> Rarotonga Golf Club - 2.7 km / 1.7 mi <br /> Puaikura Beach - 3.2 km / 2 mi <br /> Cocoputt - 3.6 km / 2.2 mi <br /> Nikao Beach - 3.7 km / 2.3 mi <br /> National Stadium - 3.9 km / 2.4 mi <br /> Aroa Beach - 3.9 km / 2.4 mi <br /> Punanga Nui Market - 6.8 km / 4.2 mi <br /> Wigmore s Waterfall - 7.8 km / 4.8 mi <br /> Para O Tane Palace - 8.1 km / 5 mi <br /> Beachcomber Gallery - 8.3 km / 5.1 mi <br /> Cook Island Christian Church - 8.3 km / 5.2 mi <br /> Cook Islands Library and Museum - 8.4 km / 5.2 mi <br /> Cook Islands National Museum - 8.7 km / 5.4 mi <br /> Bergman & Sons - 8.9 km / 5.5 mi <br /> </p><p>The preferred airport for Manuia Beach Resort is Rarotonga (RAR-Rarotonga Intl.) - 5.4 km / 3.4 mi </p>
Cornwall,United Kingdom,50.4433489,-4.62465658489158,3,4,5,5,2,3,3,2,4,12.0,2,2.0,0,0,1,1,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Cornish Cosy Shepherds Hut,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Lizard - 0.1 km / 0.1 mi <br /> Cornwall Area of Outstanding Natural Beauty - 0.1 km / 0.1 mi <br /> The Old Cider Barn Arts and Crafts Centre - 1.4 km / 0.8 mi <br /> Cadgwith Cove Beach - 2.8 km / 1.7 mi <br /> Kynance Cove - 3.1 km / 1.9 mi <br /> Lizard Church Cove Beach - 3.5 km / 2.2 mi <br /> Lizard Lighthouse and Heritage Centre - 3.9 km / 2.4 mi <br /> Pentreath Beach - 3.9 km / 2.4 mi <br /> South West Coast Path Section 27 Trailhead - 4 km / 2.5 mi <br /> Lizard Point - 4.1 km / 2.5 mi <br /> English Channel - 4.1 km / 2.6 mi <br /> Polpeor Beach - 4.2 km / 2.6 mi <br /> Housel Bay Beach - 4.2 km / 2.6 mi <br /> Kennack Sands - 4.9 km / 3.1 mi <br /> Gallery Anthony - 6.6 km / 4.1 mi <br /> </p>
Bariloche,Argentina,-41.1334781,-71.3101474,3,5,5,2,3,4,3,3,4,8.875,2,3.0,0,0,1,1,False,False,False,False,False,False,True,Unknown,Unknown,Unknown,-1.0,-1.0,Hotel Milan,Not specified
Sidi Bou Said,Tunisia,36.8710935,10.3490516,4,2,3,4,3,4,3,2,4,20.066666666666666,1,4.0,0,0,0,0,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Les Jardins du Phare de Sidi Bou Said,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Museum Dar el-Annabi - 0.1 km / 0.1 mi <br /> Palais Ennejma Ezzahra - 0.4 km / 0.3 mi <br /> Basilica of Damous Karita - 2.1 km / 1.3 mi <br /> North Africa American Cemetery and Memorial - 2.2 km / 1.4 mi <br /> La Marsa Beach - 2.4 km / 1.5 mi <br /> St. Louis Cathedral - 3.7 km / 2.3 mi <br /> L Acropolium - 3.8 km / 2.3 mi <br /> Musée de Carthage - 3.8 km / 2.3 mi <br /> Carthage Acropolium - 3.8 km / 2.4 mi <br /> Carthage Museum - 3.8 km / 2.4 mi <br /> Antonin Baths - 3.8 km / 2.4 mi <br /> Palaeo-Christian Museum - 3.9 km / 2.4 mi <br /> Roman Circus - 4.5 km / 2.8 mi <br /> Salammbo Oceanographic Museum - 4.6 km / 2.9 mi <br /> Punic Ports Museum - 4.7 km / 2.9 mi <br /> </p><p>The nearest major airport is Tunis - Carthage Intl. Airport (TUN) - 17.5 km / 10.9 mi</p>
Tahiti,French Polynesia,-17.6873439,-149.4451681,3,4,5,5,2,4,5,2,5,26.53333333333333,3,2.0,0,0,0,1,False,False,False,False,False,True,False,Unknown,Unknown,Unknown,-1.0,-1.0,Relais Maroto,Not specified
Kuwait City,Kuwait,29.3796532,47.9734174,3,2,2,3,3,4,3,4,2,27.666666666666668,3,5.0,0,0,1,1,False,False,False,True,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Jumeirah Messilah Beach Hotel And Spa,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Al-Hashemi Marine Museum - 4.2 km / 2.6 mi <br /> Arabella Mall - 4.6 km / 2.9 mi <br /> Al Fanar Mall - 9.3 km / 5.8 mi <br /> Tareq Rajab Museum - 9.3 km / 5.8 mi <br /> Marina Mall - 9.6 km / 5.9 mi <br /> The Scientific Center Kuwait - 9.7 km / 6 mi <br /> Shaikh Nasser al-Sabah Mosque - 9.7 km / 6 mi <br /> Marina Crescent - 9.9 km / 6.2 mi <br /> Aquarium - 10 km / 6.2 mi <br /> 360 Mall - 10 km / 6.2 mi <br /> Olympia Mall - 10.1 km / 6.3 mi <br /> Sheikh Abdullah Al Salem Cultural Centre - 11.2 km / 6.9 mi <br /> Sahara Club - 11.5 km / 7.1 mi <br /> Hawally Park - 11.9 km / 7.4 mi <br /> Marina Bay Beach - 12 km / 7.4 mi <br /> </p><p>The preferred airport for Jumeirah Messilah Beach Hotel And Spa is Kuwait Intl. Airport (KWI) - 15.8 km / 9.8 mi </p>
Lautoka,Fiji,-17.6043956,177.4530138,3,4,4,4,2,3,4,2,4,25.8,2,3.0,0,0,1,0,False,False,False,False,False,True,False,Unknown,Unknown,Unknown,-1.0,-1.0,House Hhk 18 2,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Churchill Park - 3.8 km / 2.3 mi <br /> Saweni Beach - 9.3 km / 5.8 mi <br /> Tokoriki Island Beach - 10.8 km / 6.7 mi <br /> Tivua Island - 10.8 km / 6.7 mi <br /> Koroyanitu National Heritage Park - 12.3 km / 7.6 mi <br /> Vuda Point Marina - 12.9 km / 8 mi <br /> Garden of the Sleeping Giant - 18.6 km / 11.6 mi <br /> Sabeto Hot Springs and Mud Pool - 20.3 km / 12.6 mi <br /> Navala Village - 20.4 km / 12.7 mi <br /> Namaka Market - 23.8 km / 14.8 mi <br /> Naisoso Island - 25 km / 15.5 mi <br /> Wailoaloa Beach - 28.2 km / 17.5 mi <br /> Sri Siva Subramaniya Temple - 30.1 km / 18.7 mi <br /> Sri Siva Subramaniya Swami Temple - 30.2 km / 18.7 mi <br /> Zip Fiji - 30.8 km / 19.1 mi <br /> </p><p>The nearest airports are:<br />Nadi Intl. Airport (NAN) - 20.2 km / 12.6 mi<br /> Malololailai (PTF) - 49.1 km / 30.5 mi<br /> Mana (MNF) - 49.1 km / 30.5 mi<br /> </p><p>The preferred airport for this vacation home is Nadi Intl. Airport (NAN). </p>
Nadi,Fiji,-17.7992725,177.4178549,3,4,5,5,3,3,4,2,4,25.8,2,3.0,0,0,1,1,False,False,False,False,False,True,False,Unknown,Unknown,Unknown,-1.0,-1.0,Trans International Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Namaka Market - 2.5 km / 1.6 mi <br /> Navala Village - 3.4 km / 2.1 mi <br /> Zip Fiji - 3.9 km / 2.4 mi <br /> Naisoso Island - 3.9 km / 2.4 mi <br /> Wailoaloa Beach - 6.9 km / 4.3 mi <br /> Garden of the Sleeping Giant - 6.9 km / 4.3 mi <br /> Sabeto Hot Springs and Mud Pool - 8.6 km / 5.4 mi <br /> Sri Siva Subramaniya Temple - 8.8 km / 5.5 mi <br /> Sri Siva Subramaniya Swami Temple - 8.9 km / 5.5 mi <br /> Port Denarau Marina - 13.5 km / 8.4 mi <br /> Denarau Beach - 13.7 km / 8.5 mi <br /> Sheraton Denarau Golf and Racquet Club - 14 km / 8.7 mi <br /> Port Denarau - 14 km / 8.7 mi <br /> Denarau Golf and Racquet Club - 14.3 km / 8.9 mi <br /> Vuda Point Marina - 15.1 km / 9.4 mi <br /> </p><p>The nearest airports are:<br />Nadi Intl. Airport (NAN) - 0.6 km / 0.3 mi<br /> Malololailai (PTF) - 29.3 km / 18.2 mi<br /> Mana (MNF) - 29.3 km / 18.2 mi<br /> </p><p></p>
Vilamoura,Portugal,37.0759505,-8.1165401,3,3,4,5,4,4,4,3,3,18.466666666666665,2,5.0,0,0,1,0,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,As Cascatas Golf Resort & Spa,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Dom Pedro Golf: Laguna Golf Course - 1.7 km / 1 mi <br /> Vilamoura Tennis Center - 2 km / 1.3 mi <br /> Dom Pedro Golf: Old Golf Course - 2.7 km / 1.6 mi <br /> Dom Pedro Golf: Millennium Golf Course - 2.9 km / 1.8 mi <br /> Vila Sol Golf - 3 km / 1.9 mi <br /> Vilamoura Marina - 3.2 km / 2 mi <br /> Casino Vilamoura - 3.3 km / 2.1 mi <br /> Vilamoura Beach - 3.5 km / 2.2 mi <br /> Marina Beach - 3.6 km / 2.2 mi <br /> Falesia Beach - 3.7 km / 2.3 mi <br /> Quarteira Beach - 4 km / 2.5 mi <br /> Rocha Baixinha Beach - 4.7 km / 2.9 mi <br /> Dom Pedro Golf: Victoria Golf Course - 4.8 km / 3 mi <br /> Aqua Show Park - 5.7 km / 3.5 mi <br /> Karting Almancil - 8.6 km / 5.3 mi <br /> </p><p>The nearest airports are:<br />Faro Intl. Airport (FAO) - 24.4 km / 15.2 mi<br /> Portimao (PRM) - 57.9 km / 36 mi<br /> </p><p>The preferred airport for As Cascatas Golf Resort & Spa is Faro Intl. Airport (FAO). </p>
Tulum,Mexico,20.429647,-87.6529306,3,4,4,5,3,4,5,2,4,27.15833333333333,2,2.0,0,0,1,1,False,False,False,False,True,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Sunset Tulum,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Tulum Beach - 0.1 km / 0.1 mi <br /> Sian Ka an Biosphere Reserve - 1.2 km / 0.7 mi <br /> Ven a la Luz Sculpture - 1.7 km / 1.1 mi <br /> Playa Akun - 4.2 km / 2.6 mi <br /> SFER IK - 5 km / 3.1 mi <br /> Tulum National Park - 5.9 km / 3.6 mi <br /> Las Palmas Public Beach - 7.3 km / 4.5 mi <br /> Playa Paraiso - 8.1 km / 5 mi <br /> Dos Aguas Park - 10.4 km / 6.5 mi <br /> Hospital de Tulum - 10.7 km / 6.6 mi <br /> Cenote Calavera - 10.7 km / 6.6 mi <br /> Temple of Doom - 11.1 km / 6.9 mi <br /> Playa Ruinas - 11.8 km / 7.3 mi <br /> Tulum Mayan Ruins - 11.8 km / 7.4 mi <br /> Gran Cenote - 12.9 km / 8 mi <br /> </p><p>The nearest major airport is Cancun Intl. Airport (CUN) - 126.2 km / 78.4 mi</p>
Yangshuo,China,24.8630286,110.4871831,3,4,5,2,2,3,3,2,4,20.116666666666667,1,3.0,0,0,1,1,False,True,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Yangshuo Dongling Resort,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Yangshuo West Street - 0.9 km / 0.6 mi <br /> Impression Liu Sanjie - 1.4 km / 0.9 mi <br /> Yangshuo Park - 2.4 km / 1.5 mi <br /> The Dream like Lijiang Theatre - 2.9 km / 1.8 mi <br /> Butterfly Spring Park - 6.4 km / 4 mi <br /> Yulong River Scenic Area - 6.5 km / 4 mi <br /> Moon Water Cave - 9.4 km / 5.8 mi <br /> Jinshui Cave - 9.6 km / 6 mi <br /> Moon Hill - 10 km / 6.2 mi <br /> Yulong Bridge - 15.6 km / 9.7 mi <br /> Shiwai Taoyuan - 18.6 km / 11.6 mi <br /> Xianggongshan - 30.9 km / 19.2 mi <br /> Yulong Bridge - 31.1 km / 19.3 mi <br /> </p><p>The preferred airport for Yangshuo Dongling Resort is Guilin (KWL-Liangjiang Intl.) - 86.7 km / 53.9 mi </p>
Kandy,Sri Lanka,7.2931208,80.6350358,5,3,4,1,2,4,3,3,3,27.55,1,2.0,0,0,1,0,False,True,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Amanda Hills,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Malwathu Maha Viharaya - 0.4 km / 0.3 mi <br /> Kandy Lake - 0.7 km / 0.5 mi <br /> Wales Park - 1.2 km / 0.7 mi <br /> Lakeside Adventist Hospital - 1.5 km / 0.9 mi <br /> Asgiriya Stadium - 1.6 km / 1 mi <br /> Natha Devale - 1.7 km / 1 mi <br /> Temple of the Tooth - 1.7 km / 1 mi <br /> Kandy Clock Tower - 1.7 km / 1 mi <br /> National Museum - 1.8 km / 1.1 mi <br /> International Buddhist Museum - 1.8 km / 1.1 mi <br /> Kandyan Art Association & Cultural Centre - 1.8 km / 1.1 mi <br /> British Garrison Cemetery - 1.9 km / 1.2 mi <br /> Maha Vishnu Devalaya - 1.9 km / 1.2 mi <br /> Royal Palace of Kandy - 2 km / 1.3 mi <br /> Commonwealth War Cemetery - 2.1 km / 1.3 mi <br /> </p><p>The nearest major airport is Bandaranaike Intl. Airport (CMB) - 114.1 km / 70.9 mi</p>
Namibia,Namibia,-23.2335499,17.3231107,3,5,5,2,2,3,3,2,5,21.008333333333333,2,3.0,0,0,0,1,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,The Copper Guesthouse,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>United Nations Park - 1 km / 0.6 mi <br /> Lake Otjikoto - 19.5 km / 12.1 mi <br /> Ombanje Game Farm - 45.9 km / 28.5 mi <br /> </p>
Ronda,Spain,36.7421339,-5.1665916,4,3,4,1,2,4,3,2,4,18.608333333333334,2,3.0,0,0,1,0,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Holiday House Tenorio,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Ronda Museum - 0.2 km / 0.1 mi <br /> Palacio de Mondragon - 0.2 km / 0.1 mi <br /> Unicaja Joaquin Peinado Museum - 0.2 km / 0.1 mi <br /> Museo Lara - 0.2 km / 0.1 mi <br /> Puente Nuevo Bridge - 0.2 km / 0.1 mi <br /> Casa del Rey Moro - 0.3 km / 0.2 mi <br /> Museo de Caza - 0.3 km / 0.2 mi <br /> Plaza de Espana - 0.3 km / 0.2 mi <br /> Church of Santa Maria la Mayor - 0.3 km / 0.2 mi <br /> Bandit Museum - 0.4 km / 0.2 mi <br /> Plaza de Toros - 0.4 km / 0.3 mi <br /> Arco de Felipe V - 0.4 km / 0.3 mi <br /> Ronda Bullring Museum - 0.4 km / 0.3 mi <br /> El Tajo Gorge - 0.5 km / 0.3 mi <br /> Puente Viejo - 0.5 km / 0.3 mi <br /> </p>
Chefchaouen,Morocco,35.1700832,-5.2766582971063976,4,3,4,1,2,4,3,2,4,19.183333333333334,1,3.0,1,0,1,0,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Apartments Molino 2,Not specified
El Chaltén,Argentina,-49.3319564,-72.8860438,2,5,5,1,2,3,3,1,4,3.185714285714286,1,3.0,1,0,1,1,False,False,False,False,False,False,True,Unknown,Unknown,Unknown,-1.0,-1.0,Casita Del Lago,Not specified
Galle,Sri Lanka,6.0328139,80.214955,4,3,4,4,2,4,3,3,4,28.375,1,3.0,1,0,1,0,False,True,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,50 Church Street Galle Fort,Not specified
Seville,Spain,37.3886303,-5.9953403,5,3,2,1,4,5,3,4,2,19.2,2,3.0,0,0,1,1,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Sweet Inn - Don Pelayo,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>El Postigo Market - 0.1 km / 0.1 mi <br /> Hospital de la Caridad - 0.1 km / 0.1 mi <br /> Cabildo Plaza - 0.2 km / 0.1 mi <br /> Paseo de Cristóbal Colón - 0.2 km / 0.1 mi <br /> Sagrario Church - 0.3 km / 0.2 mi <br /> Curro Romero - 0.3 km / 0.2 mi <br /> Torre Abdel Aziz - 0.4 km / 0.2 mi <br /> Monumento a Manolo Vázquez - 0.4 km / 0.2 mi <br /> Taurino Museum - 0.4 km / 0.2 mi <br /> Real Maestranza Museum - 0.4 km / 0.2 mi <br /> San Onofre Chapel - 0.4 km / 0.3 mi <br /> Plaza de Toros de la Real Maestranza - 0.4 km / 0.3 mi <br /> Puerta del Príncipe - 0.5 km / 0.3 mi <br /> Seville Cathedral - 0.5 km / 0.3 mi <br /> Plaza Nueva - 0.5 km / 0.3 mi <br /> </p><p>The nearest major airport is San Pablo Airport (SVQ) - 17.9 km / 11.1 mi</p>
Stone Town,Tanzania,-6.16265285,39.18965515249984,5,3,3,4,3,4,3,3,3,27.224999999999998,1,3.0,0,0,1,0,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Red Sun Hotel,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Malindi Mosque - 0.4 km / 0.3 mi <br /> Zanzibar Ferry Terminal - 0.7 km / 0.4 mi <br /> Shakti Temple - 0.7 km / 0.4 mi <br /> Beit el-Sahel (Palace Museum) - 0.7 km / 0.4 mi <br /> Prison Island - 0.8 km / 0.5 mi <br /> Christ Church Cathedral - 0.8 km / 0.5 mi <br /> House of Wonders - 0.8 km / 0.5 mi <br /> Darajani Market - 0.8 km / 0.5 mi <br /> Hamamni Persian Baths - 0.9 km / 0.5 mi <br /> Jaw s Corner - 0.9 km / 0.5 mi <br /> Slave Market - 0.9 km / 0.6 mi <br /> Forodhani Gardens - 0.9 km / 0.6 mi <br /> Old Fort - 1 km / 0.6 mi <br /> Livingstone s House - 1 km / 0.6 mi <br /> Peace Memorial Museum - 1 km / 0.6 mi <br /> </p><p>The preferred airport for Red Sun Hotel is Zanzibar Intl. Airport (ZNZ) - 8.1 km / 5 mi </p>
Port Louis,Mauritius,-20.1624522,57.5028044,4,3,4,5,3,4,3,3,2,21.808333333333334,2,3.0,0,0,1,1,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,La Plaine Verte Guest House,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Chinatown - 0.7 km / 0.5 mi <br /> Fort Adelaide - 1 km / 0.6 mi <br /> Port Louis Theater - 1 km / 0.6 mi <br /> Jummah Mosque - 1 km / 0.6 mi <br /> Central Market - 1.3 km / 0.8 mi <br /> Mauritius Postal Museum - 1.3 km / 0.8 mi <br /> National History Museum of Port Louis - 1.3 km / 0.8 mi <br /> Aapravasi Ghat - 1.3 km / 0.8 mi <br /> Port Louis Market - 1.4 km / 0.9 mi <br /> St. James Cathedral - 1.5 km / 0.9 mi <br /> Mahé de Labourdonnais Statue - 1.5 km / 0.9 mi <br /> Champs de Mars Racecourse - 1.7 km / 1.1 mi <br /> Caudan Waterfront Casino - 1.8 km / 1.1 mi <br /> Sir Seewoosagur Ramgoolan Botanic Garden - 1.9 km / 1.2 mi <br /> Aurelie Perrine Passenger Terminal - 1.9 km / 1.2 mi <br /> </p><p>The preferred airport for La Plaine Verte Guest House is Sir Seewoosagur Ramgoolam Intl. Airport (MRU) - 48.7 km / 30.2 mi </p>
Victoria,Seychelles,-4.6232085,55.452359,3,4,5,5,3,4,4,2,4,27.650000000000002,3,3.0,1,0,1,1,True,False,False,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Tama's Holiday Apartment,Not specified
Sicily,Italy,37.587794,14.155048,5,3,4,4,3,5,3,3,3,14.450000000000001,2,3.0,1,0,1,1,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,B&B Agrigento da Tony Palermo,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Via Atenea - 0.4 km / 0.3 mi <br /> Chiesa B. M. V. Immacolata - 0.5 km / 0.3 mi <br /> Viale della Vittoria - 0.5 km / 0.3 mi <br /> Chiesa di San Calogero - 0.5 km / 0.3 mi <br /> Abbazia di Santo Spirito - 0.6 km / 0.4 mi <br /> Palazzo dei Filippini - 0.6 km / 0.4 mi <br /> San Calogero Santuary - 0.6 km / 0.4 mi <br /> Agrigento Town Hall - 0.7 km / 0.4 mi <br /> Teatro di Pirandello - 0.7 km / 0.4 mi <br /> Museo Civico - 0.8 km / 0.5 mi <br /> Chiesa di Santa Maria dei Greci - 0.8 km / 0.5 mi <br /> St. James Church - 0.8 km / 0.5 mi <br /> Lucchesian Library - 0.9 km / 0.5 mi <br /> Museo Diocesano Agrigento - 0.9 km / 0.6 mi <br /> Agrigento Cathedral - 0.9 km / 0.6 mi <br /> </p><p>The nearest major airport is Punta Raisi Airport (PMO) - 156.9 km / 97.5 mi</p>
Monaco,Monaco,43.7323492,7.4276832,4,2,3,3,5,4,3,5,2,15.858333333333333,3,3.0,1,0,0,0,False,False,True,False,False,False,False,Unknown,Unknown,Unknown,-1.0,-1.0,Riviera Selections Apartment Monaco Alcazar,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Monte Carlo Formula 1 Track - 0.3 km / 0.2 mi <br /> Casino Cafe de Paris - 0.4 km / 0.2 mi <br /> Le Metropole Shopping Center - 0.4 km / 0.3 mi <br /> Casino Monte Carlo - 0.5 km / 0.3 mi <br /> Casino Square - 0.5 km / 0.3 mi <br /> Japanese Garden - 0.6 km / 0.4 mi <br /> Salle Garnier Opera House - 0.6 km / 0.4 mi <br /> Grimaldi Forum - 0.7 km / 0.4 mi <br /> Monaco Harbour - 1.2 km / 0.8 mi <br /> Condamine Market - 1.6 km / 1 mi <br /> Exotic Garden (Jardin Exotique) - 2.1 km / 1.3 mi <br /> Palace Square - 2.1 km / 1.3 mi <br /> Prince s Palace (Palais Princier) - 2.1 km / 1.3 mi <br /> Saint Nicholas Cathedral - 2.3 km / 1.4 mi <br /> Oceanographic Museum - 2.4 km / 1.5 mi <br /> </p><p>The nearest major airport is Cote d Azur Airport (NCE) - 33.1 km / 20.6 mi</p>
